# mega_sweep  Sun Jul 19 00:46:22 2026  (bench/tune.py)
NVIDIA GeForce RTX 5090, 3090 MHz, 292 MHz, 29

################ NPROB=64  reps=1000  dtype=f32 ################
# mega sweep | NPROB=64 reps=1000 dtype=f32 | ns/problem (lower=better) | optin_smem=99KB
# contenders: BLOCK(SIMT, TB swept) | WARP(WPB swept) | THREAD(SIMT, TPB swept) | NV(cuBLASDx/cuSOLVERDx, forced; f32<=128, f64<=64)
# THREAD stages operands global->registers->global in the per-problem-contiguous layout (uncoalesced; the layout tax is IN the timing).
posv  N=16  | BLOCK  tb32=233.0171  tb64=233.6362  tb128=233.8071  tb256=239.5527  | WARP  w1=219.7575  w2=221.6733  w4=221.9582  w8=230.0958  w16=245.7497  w32=309.4753  | THREAD  t32=509.5163  t64=724.4986  t128=707.1922  t256=652.2504  || block tb32=233.0171  warp w1=219.7575  thread t32=509.5163  nv=50.5893  -> NVIDIA (4.34x)
posv  N=24  | BLOCK  tb32=352.6343  tb64=352.6066  tb128=355.2359  tb256=359.8661  | WARP  w1=329.7574  w2=333.5631  w4=335.7577  w8=350.0049  w16=389.4737  w32=545.8879  | THREAD  t32=1957.9922  t64=2141.5823  t128=2150.5774  t256=2102.3538  || block tb64=352.6066  warp w1=329.7574  thread t32=1957.9922  nv=70.4408  -> NVIDIA (4.68x)
posv  N=32  | BLOCK  tb32=506.7184  tb64=509.9321  tb128=509.8810  tb256=518.8145  | WARP  w1=476.0673  w2=478.4019  w4=479.3997  w8=510.7766  w16=593.0670  w32=955.3899  | THREAD  t32=3953.8720  t64=5354.3453  t128=5296.0264  t256=5001.1165  || block tb32=506.7184  warp w1=476.0673  thread t32=3953.8720  nv=82.0599  -> NVIDIA (5.80x)
posv  N=48  | BLOCK  tb32=884.5005  tb64=812.2642  tb128=814.9648  tb256=824.8594  | WARP  w1=896.7336  w2=948.2274  w4=954.3567  w8=1011.5272  w16=1415.0652  w32=2327.1414  | THREAD  t32=14920.2158  t64=35971.4252  t128=36176.9852  t256=29224.8345  || block tb64=812.2642  warp w1=896.7336  thread t32=14920.2158  nv=313.8055  -> NVIDIA (2.59x)
posv  N=64  | BLOCK  tb32=1435.2226  tb64=1236.1820  tb128=1237.4692  tb256=1257.0974  | WARP  w1=1456.6721  w2=1457.3821  w4=1465.0779  w8=1644.8640  w16=2379.3710  w32=4428.6346  | THREAD  t32=69546.7897  t64=95541.2765  t128=95574.8316  t256=92400.0753  || block tb64=1236.1820  warp w1=1456.6721  thread t32=69546.7897  nv=423.3953  -> NVIDIA (2.92x)
posv  N=96  | BLOCK  tb32=2785.6402  tb64=2256.9558  tb128=2045.9741  tb256=2076.3981  | WARP  w1=2820.9705  w2=2822.3923  w4=3600.5434  w8=5779.6847  w16=9485.3378  w32=11505.3883  | THREAD  t32=125761.3685  t64=132036.9833  t128=131939.3928  t256=129854.9642  || block tb128=2045.9741  warp w1=2820.9705  thread t32=125761.3685  nv=665.9919  -> NVIDIA (3.07x)
posv  N=128 | BLOCK  tb32=5127.1632  tb64=3911.1883  tb128=3388.2502  tb256=3421.0028  | WARP  w1=5192.0137  w2=5195.3551  w4=7030.1893  w8=15531.8876  w16=19794.1632  w32=22161.6972  | THREAD  t32=294495.0918  t64=303720.0417  t128=303514.9287  t256=300390.5657  || block tb128=3388.2502  warp w1=5192.0137  thread t32=294495.0918  nv=927.2380  -> NVIDIA (3.65x)



################ NPROB=64  reps=1000  dtype=f64 ################
# mega sweep | NPROB=64 reps=1000 dtype=f64 | ns/problem (lower=better) | optin_smem=99KB
# contenders: BLOCK(SIMT, TB swept) | WARP(WPB swept) | THREAD(SIMT, TPB swept) | NV(cuBLASDx/cuSOLVERDx, forced; f32<=128, f64<=64)
# THREAD stages operands global->registers->global in the per-problem-contiguous layout (uncoalesced; the layout tax is IN the timing).
dot   N=4   | BLOCK  tb32=22.2288  tb64=21.3672  tb128=21.3490  tb256=21.4112  | WARP  w1=20.7843  w2=20.6941  w4=20.7696  w8=20.7699  w16=23.4023  w32=33.7857  | THREAD  t32=21.6440  t64=21.5449  t128=21.5143  t256=21.4451  || block tb128=21.3490  warp w2=20.6941  thread t256=21.4451  nv=21.2492  -> WARP (1.03x)
dot   N=6   | BLOCK  tb32=21.0464  tb64=20.9702  tb128=20.9817  tb256=20.9659  | WARP  w1=20.7088  w2=20.7200  w4=20.6911  w8=20.7084  w16=23.3942  w32=33.5673  | THREAD  t32=21.2887  t64=21.1381  t128=21.0372  t256=21.0563  || block tb256=20.9659  warp w4=20.6911  thread t128=21.0372  nv=21.3746  -> WARP (1.03x)
dot   N=8   | BLOCK  tb32=20.9390  tb64=20.9126  tb128=21.0129  tb256=20.7796  | WARP  w1=20.8049  w2=20.7843  w4=20.7337  w8=20.7060  w16=23.0569  w32=33.4249  | THREAD  t32=21.0513  t64=20.8992  t128=20.8312  t256=20.9080  || block tb256=20.7796  warp w8=20.7060  thread t128=20.8312  nv=21.3863  -> WARP (1.03x)
dot   N=12  | BLOCK  tb32=20.9823  tb64=20.9737  tb128=20.9636  tb256=20.9820  | WARP  w1=20.8143  w2=20.7733  w4=20.7678  w8=20.7000  w16=23.2602  w32=33.7822  | THREAD  t32=20.8440  t64=21.3377  t128=21.2872  t256=21.2361  || block tb128=20.9636  warp w8=20.7000  thread t32=20.8440  nv=21.2691  -> WARP (1.03x)
dot   N=16  | BLOCK  tb32=20.9820  tb64=20.9410  tb128=20.9601  tb256=20.9279  | WARP  w1=20.8752  w2=20.9294  w4=20.7935  w8=20.9301  w16=23.4821  w32=33.7426  | THREAD  t32=25.5336  t64=27.5672  t128=27.5104  t256=27.4705  || block tb256=20.9279  warp w4=20.7935  thread t32=25.5336  nv=21.3362  -> WARP (1.03x)
dot   N=24  | BLOCK  tb32=20.9602  tb64=21.0317  tb128=21.0203  tb256=21.0392  | WARP  w1=20.9123  w2=20.8295  w4=20.8205  w8=20.8366  w16=23.6589  w32=33.8676  | THREAD  t32=31.0346  t64=31.9167  t128=31.9308  t256=31.9341  || block tb32=20.9602  warp w4=20.8205  thread t32=31.0346  nv=21.3375  -> WARP (1.02x)
dot   N=32  | BLOCK  tb32=20.9735  tb64=21.0132  tb128=20.8573  tb256=20.8705  | WARP  w1=20.8367  w2=20.7727  w4=20.8245  w8=20.7581  w16=23.4630  w32=33.4567  | THREAD  t32=37.2092  t64=39.8576  t128=39.8395  t256=39.8645  || block tb128=20.8573  warp w8=20.7581  thread t32=37.2092  nv=21.2757  -> WARP (1.02x)
dot   N=48  | BLOCK  tb32=23.8024  tb64=21.2591  tb128=21.2897  tb256=21.4511  | WARP  w1=20.7723  w2=20.7814  w4=20.7613  w8=21.8383  w16=25.9822  w32=37.4446  | THREAD  t32=51.8917  t64=53.6080  t128=53.0069  t256=53.0784  || block tb64=21.2591  warp w4=20.7613  thread t32=51.8917  nv=21.3000  -> WARP (1.03x)
dot   N=64  | BLOCK  tb32=24.2441  tb64=21.7492  tb128=21.7508  tb256=21.8646  | WARP  w1=20.8188  w2=20.8235  w4=20.7021  w8=21.9518  w16=26.1399  w32=37.4489  | THREAD  t32=63.9220  t64=65.8770  t128=65.6524  t256=65.8167  || block tb64=21.7492  warp w4=20.7021  thread t32=63.9220  nv=21.1907  -> WARP (1.02x)
dot   N=96  | BLOCK  tb32=28.1417  tb64=25.0022  tb128=22.6670  tb256=22.8065  | WARP  w1=22.2953  w2=22.4257  w4=22.6439  w8=24.3484  w16=28.2954  w32=40.3045  | THREAD  t32=91.0641  t64=92.1127  t128=92.2433  t256=92.2442  || block tb128=22.6670  warp w1=22.2953  thread t32=91.0641  -> WARP (1.02x)
dot   N=128 | BLOCK  tb32=31.2741  tb64=25.7603  tb128=23.4154  tb256=23.6118  | WARP  w1=24.7995  w2=24.9073  w4=25.0840  w8=26.8473  w16=30.6412  w32=43.0935  | THREAD  t32=120.0787  t64=116.3037  t128=116.0525  t256=116.0509  || block tb128=23.4154  warp w1=24.7995  thread t256=116.0509  -> BLOCK (1.06x)

gemv  N=4   | BLOCK  tb32=20.9451  tb64=21.0491  tb128=21.0211  tb256=20.9944  | WARP  w1=21.0046  w2=20.9293  w4=20.9353  w8=20.9549  w16=20.9348  w32=25.3821  | THREAD  t32=21.6486  t64=24.3607  t128=24.3220  t256=24.3065  || block tb32=20.9451  warp w2=20.9293  thread t32=21.6486  nv=24.5952  -> WARP (1.18x)
gemv  N=6   | BLOCK  tb32=21.1754  tb64=21.0723  tb128=21.0804  tb256=21.0528  | WARP  w1=21.0407  w2=20.9995  w4=20.9907  w8=20.9226  w16=22.3212  w32=31.0878  | THREAD  t32=30.2693  t64=33.3230  t128=33.3174  t256=33.3318  || block tb256=21.0528  warp w8=20.9226  thread t32=30.2693  nv=25.5736  -> WARP (1.22x)
gemv  N=8   | BLOCK  tb32=21.0630  tb64=21.0897  tb128=21.0747  tb256=21.0389  | WARP  w1=20.9682  w2=21.0333  w4=20.9255  w8=21.1384  w16=25.2577  w32=36.7090  | THREAD  t32=48.9260  t64=60.4399  t128=60.3782  t256=60.3969  || block tb256=21.0389  warp w4=20.9255  thread t32=48.9260  nv=24.0275  -> WARP (1.15x)
gemv  N=12  | BLOCK  tb32=22.1552  tb64=22.1378  tb128=22.0838  tb256=22.1719  | WARP  w1=22.4867  w2=22.5160  w4=22.7163  w8=23.5274  w16=30.9991  w32=48.2685  | THREAD  t32=86.4072  t64=106.0519  t128=105.8364  t256=106.0044  || block tb128=22.0838  warp w1=22.4867  thread t32=86.4072  nv=33.6543  -> BLOCK (1.52x)
gemv  N=16  | BLOCK  tb32=24.5154  tb64=24.5359  tb128=24.5323  tb256=24.5769  | WARP  w1=26.8784  w2=27.8477  w4=27.8443  w8=28.0205  w16=37.3041  w32=59.4635  | THREAD  t32=141.1613  t64=167.4265  t128=167.3585  t256=164.8616  || block tb32=24.5154  warp w1=26.8784  thread t32=141.1613  nv=34.5616  -> BLOCK (1.41x)
gemv  N=24  | BLOCK  tb32=31.8406  tb64=31.8610  tb128=31.8187  tb256=31.8297  | WARP  w1=32.2836  w2=32.2346  w4=32.1959  w8=33.3743  w16=48.2315  w32=82.0035  | THREAD  t32=471.6694  t64=496.8409  t128=498.0526  t256=498.1497  || block tb128=31.8187  warp w4=32.1959  thread t32=471.6694  nv=52.6135  -> BLOCK (1.65x)
gemv  N=32  | BLOCK  tb32=38.0564  tb64=38.0192  tb128=38.0095  tb256=38.0598  | WARP  w1=38.3251  w2=38.5733  w4=39.0471  w8=40.4281  w16=60.4154  w32=106.3281  | THREAD  t32=1117.5843  t64=1201.1402  t128=1178.1472  t256=1179.0273  || block tb128=38.0095  warp w1=38.3251  thread t32=1117.5843  nv=74.3210  -> BLOCK (1.96x)
gemv  N=48  | BLOCK  tb32=87.1936  tb64=49.6762  tb128=49.5729  tb256=49.6114  | WARP  w1=87.2515  w2=87.8010  w4=88.3388  w8=89.8929  w16=150.2688  w32=285.5859  | THREAD  t32=2394.2921  t64=2479.7473  t128=2476.7584  t256=2471.6443  || block tb128=49.5729  warp w1=87.2515  thread t32=2394.2921  nv=150.6217  -> BLOCK (3.04x)
gemv  N=64  | BLOCK  tb32=128.5930  tb64=70.7559  tb128=70.7208  tb256=70.7333  | WARP  w1=133.4690  w2=134.1008  w4=134.9973  w8=137.3435  w16=199.1849  w32=385.1814  | THREAD  t32=4178.4603  t64=4295.4734  t128=4281.4565  t256=4283.0475  || block tb128=70.7208  warp w1=133.4690  thread t32=4178.4603  nv=252.8515  -> BLOCK (3.58x)
gemv  N=96  | BLOCK  tb32=274.7367  tb64=188.0113  tb128=101.1505  tb256=101.1980  | WARP  w1=284.3429  w2=285.6778  w4=286.3560  w8=290.9651  w16=430.5432  w32=851.0286  | THREAD  t32=9227.6367  t64=9501.5628  t128=9494.1682  t256=9468.0440  || block tb128=101.1505  warp w1=284.3429  thread t32=9227.6367  -> BLOCK (2.81x)
gemv  N=128 | BLOCK  tb32=477.8511  tb64=246.4675  tb128=130.6373  tb256=130.6838  | WARP  w1=494.2007  w2=495.4959  w4=497.4449  w8=505.0089  w16=753.8417  w32=1502.8468  | THREAD  t32=FAIL  t64=FAIL  t128=FAIL  t256=FAIL  || block tb128=130.6373  warp w1=494.2007  -> BLOCK (3.78x)

gemm  N=4   | BLOCK  tb32=21.1175  tb64=20.9918  tb128=21.0259  tb256=20.9518  | WARP  w1=20.9856  w2=21.1055  w4=20.9895  w8=20.9473  w16=21.0829  w32=26.0440  | THREAD  t32=44.6055  t64=49.8748  t128=49.8414  t256=49.8613  || block tb256=20.9518  warp w8=20.9473  thread t32=44.6055  nv=24.6855  -> WARP (1.18x)
gemm  N=6   | BLOCK  tb32=24.8528  tb64=20.9972  tb128=20.9944  tb256=20.9768  | WARP  w1=21.0020  w2=21.0254  w4=21.1274  w8=23.6515  w16=31.7940  w32=50.6757  | THREAD  t32=99.4155  t64=109.1191  t128=109.5395  t256=109.0733  || block tb256=20.9768  warp w1=21.0020  thread t32=99.4155  nv=25.8333  -> BLOCK (1.23x)
gemm  N=8   | BLOCK  tb32=28.2889  tb64=22.0582  tb128=21.9856  tb256=22.0327  | WARP  w1=22.0414  w2=22.0768  w4=22.4330  w8=27.7517  w16=36.9787  w32=60.5837  | THREAD  t32=360.2137  t64=408.2208  t128=409.5719  t256=401.1849  || block tb128=21.9856  warp w1=22.0414  thread t32=360.2137  nv=21.3358  -> NVIDIA (1.03x)
gemm  N=12  | BLOCK  tb32=57.8618  tb64=35.0929  tb128=35.0223  tb256=35.2582  | WARP  w1=58.4750  w2=58.9341  w4=61.1581  w8=92.4748  w16=160.0713  w32=299.7132  | THREAD  t32=1004.7272  t64=1147.9082  t128=1149.5710  t256=1108.8965  || block tb128=35.0223  warp w1=58.4750  thread t32=1004.7272  nv=32.4305  -> NVIDIA (1.08x)
gemm  N=16  | BLOCK  tb32=71.3937  tb64=41.8178  tb128=41.8360  tb256=42.0155  | WARP  w1=66.6414  w2=67.2702  w4=72.3375  w8=122.0247  w16=FAIL  w32=FAIL  | THREAD  t32=2283.9556  t64=2548.4201  t128=2561.0843  t256=2527.6509  || block tb64=41.8178  warp w1=66.6414  thread t32=2283.9556  nv=30.2395  -> NVIDIA (1.38x)
gemm  N=24  | BLOCK  tb32=247.4798  tb64=153.7955  tb128=109.1668  tb256=64.2556  | WARP  w1=248.1143  w2=250.0223  w4=251.2670  w8=365.0864  w16=709.4461  w32=1398.1603  | THREAD  t32=7363.5398  t64=7896.5165  t128=7886.1576  t256=7748.1000  || block tb256=64.2556  warp w1=248.1143  thread t32=7363.5398  nv=76.1181  -> BLOCK (1.18x)
gemm  N=32  | BLOCK  tb32=481.5864  tb64=248.3342  tb128=131.1073  tb256=107.8138  | WARP  w1=482.0843  w2=482.3886  w4=486.6103  w8=753.8360  w16=1481.1940  w32=2936.3862  | THREAD  t32=16718.0192  t64=19099.7813  t128=18935.2392  t256=18645.6422  || block tb256=107.8138  warp w1=482.0843  thread t32=16718.0192  nv=112.5825  -> BLOCK (1.04x)
gemm  N=48  | BLOCK  tb32=1674.1585  tb64=847.8386  tb128=483.1413  tb256=386.0697  | WARP  w1=1674.8106  w2=1681.0317  w4=1708.2215  w8=2507.9047  w16=5004.6260  w32=9967.7676  | THREAD  t32=54193.4084  t64=67177.1571  t128=67109.4230  t256=65706.6541  || block tb256=386.0697  warp w1=1674.8106  thread t32=54193.4084  nv=365.7666  -> NVIDIA (1.06x)
gemm  N=64  | BLOCK  tb32=3700.8902  tb64=1862.8812  tb128=944.8332  tb256=758.0169  | WARP  w1=3700.9051  w2=3711.0068  w4=3820.3006  w8=5870.3527  w16=11828.9857  w32=23610.4764  | THREAD  t32=130019.9269  t64=165851.4855  t128=166081.1510  t256=166208.2753  || block tb256=758.0169  warp w1=3700.9051  thread t32=130019.9269  nv=810.9253  -> BLOCK (1.07x)
gemm  N=96  | BLOCK  tb32=13214.9431  tb64=6639.5864  tb128=3379.7619  tb256=2519.9345  | WARP  w1=13214.5683  w2=14101.5688  w4=14213.7708  w8=19856.8043  w16=39878.9008  w32=79677.7251  | THREAD  t32=FAIL  t64=FAIL  t128=FAIL  t256=FAIL  || block tb256=2519.9345  warp w1=13214.5683  -> BLOCK (5.24x)
gemm  N=128 | BLOCK  tb32=30454.3350  tb64=15250.5851  tb128=7656.5990  tb256=5922.7819  | WARP  w1=30450.6595  w2=30501.5605  w4=30764.5618  w8=47081.1081  w16=94388.3420  w32=188808.7913  | THREAD  t32=FAIL  t64=FAIL  t128=FAIL  t256=FAIL  || block tb256=5922.7819  warp w1=30450.6595  -> BLOCK (5.14x)

chol  N=4   | BLOCK  tb32=46.4714  tb64=50.1757  tb128=50.1673  tb256=50.2495  | WARP  w1=56.6358  w2=57.1642  w4=59.7187  w8=86.1496  w16=152.7691  w32=290.7746  | THREAD  t32=49.7414  t64=55.5026  t128=55.3864  t256=55.3878  || block tb32=46.4714  warp w1=56.6358  thread t32=49.7414  nv=37.3537  -> NVIDIA (1.24x)
chol  N=6   | BLOCK  tb32=80.9143  tb64=85.6368  tb128=85.6588  tb256=85.9433  | WARP  w1=97.9234  w2=98.6857  w4=103.2268  w8=158.1019  w16=297.1284  w32=584.0858  | THREAD  t32=82.6279  t64=83.9007  t128=84.9194  t256=83.7380  || block tb32=80.9143  warp w1=97.9234  thread t32=82.6279  nv=53.2597  -> NVIDIA (1.52x)
chol  N=8   | BLOCK  tb32=115.8308  tb64=121.6320  tb128=121.6847  tb256=121.9618  | WARP  w1=149.1341  w2=149.2536  w4=158.3337  w8=233.9344  w16=439.2638  w32=867.0079  | THREAD  t32=239.2076  t64=261.0137  t128=263.8711  t256=260.7798  || block tb32=115.8308  warp w1=149.1341  thread t32=239.2076  nv=73.8106  -> NVIDIA (1.57x)
chol  N=12  | BLOCK  tb32=196.0008  tb64=201.5080  tb128=205.2384  tb256=205.6711  | WARP  w1=238.2502  w2=239.7003  w4=250.6737  w8=392.2850  w16=755.0053  w32=1501.3415  | THREAD  t32=554.0284  t64=693.0481  t128=693.7916  t256=681.3273  || block tb32=196.0008  warp w1=238.2502  thread t32=554.0284  nv=76.5613  -> NVIDIA (2.56x)
chol  N=16  | BLOCK  tb32=284.0921  tb64=292.8839  tb128=292.8658  tb256=296.6532  | WARP  w1=351.7300  w2=355.6215  w4=369.4994  w8=573.2899  w16=1112.3510  w32=2218.4725  | THREAD  t32=1264.0048  t64=1364.8428  t128=1364.1429  t256=1367.3121  || block tb32=284.0921  warp w1=351.7300  thread t32=1264.0048  nv=92.0177  -> NVIDIA (3.09x)
chol  N=24  | BLOCK  tb32=512.6022  tb64=522.2627  tb128=522.2470  tb256=521.7646  | WARP  w1=616.4875  w2=622.0022  w4=643.5278  w8=1004.8907  w16=1978.1669  w32=3944.2395  | THREAD  t32=2867.8612  t64=3475.6785  t128=3484.7592  t256=3216.1978  || block tb32=512.6022  warp w1=616.4875  thread t32=2867.8612  nv=184.8436  -> NVIDIA (2.77x)
chol  N=32  | BLOCK  tb32=791.7785  tb64=805.3903  tb128=805.3719  tb256=806.1588  | WARP  w1=927.3874  w2=933.7099  w4=962.5853  w8=1524.7498  w16=3013.6103  w32=6024.3493  | THREAD  t32=5959.7872  t64=12986.5433  t128=12941.5626  t256=10857.2378  || block tb32=791.7785  warp w1=927.3874  thread t32=5959.7872  nv=180.9078  -> NVIDIA (4.38x)
chol  N=48  | BLOCK  tb32=1620.5776  tb64=1522.0364  tb128=1522.1485  tb256=1521.3329  | WARP  w1=1869.8574  w2=1880.4894  w4=1929.2280  w8=3114.6225  w16=6185.2037  w32=12376.2168  | THREAD  t32=37575.8593  t64=44442.1268  t128=44359.1944  t256=43381.6862  || block tb256=1521.3329  warp w1=1869.8574  thread t32=37575.8593  nv=332.4295  -> NVIDIA (4.58x)
chol  N=64  | BLOCK  tb32=2808.5029  tb64=2473.8180  tb128=2473.0987  tb256=2476.3506  | WARP  w1=3170.8724  w2=3186.3916  w4=3249.7924  w8=5382.4163  w16=10571.3740  w32=21176.8210  | THREAD  t32=97090.5940  t64=104718.0767  t128=104688.5740  t256=103570.3958  || block tb128=2473.0987  warp w1=3170.8724  thread t32=97090.5940  nv=518.5320  -> NVIDIA (4.77x)
chol  N=96  | BLOCK  tb32=6442.9527  tb64=5328.8031  tb128=4959.9892  tb256=4963.5879  | WARP  w1=7148.0967  w2=7199.5687  w4=8288.7668  w8=13173.5444  w16=24141.8947  w32=48334.9660  | THREAD  t32=164379.8534  t64=170693.1100  t128=170581.0572  t256=168704.8182  || block tb128=4959.9892  warp w1=7148.0967  thread t32=164379.8534  -> BLOCK (1.44x)
chol  N=128 | BLOCK  tb32=12276.9862  tb64=9575.8882  tb128=8396.4565  tb256=8408.9059  | WARP  w1=13390.0828  w2=13504.5991  w4=21154.1056  w8=26188.9409  w16=45537.5372  w32=91277.0634  | THREAD  t32=FAIL  t64=FAIL  t128=FAIL  t256=FAIL  || block tb128=8396.4565  warp w1=13390.0828  -> BLOCK (1.59x)

trsv  N=4   | BLOCK  tb32=55.1506  tb64=55.1367  tb128=55.1585  tb256=55.2949  | WARP  w1=55.6686  w2=55.8055  w4=58.1572  w8=85.8088  w16=142.5672  w32=268.8568  | THREAD  t32=48.8676  t64=49.4597  t128=49.4687  t256=49.4795  || block tb64=55.1367  warp w1=55.6686  thread t32=48.8676  nv=31.1800  -> NVIDIA (1.57x)
trsv  N=6   | BLOCK  tb32=82.1547  tb64=82.1087  tb128=82.1215  tb256=82.2897  | WARP  w1=82.1146  w2=82.6701  w4=86.1082  w8=124.5933  w16=209.7948  w32=398.1411  | THREAD  t32=69.3260  t64=70.6168  t128=70.5540  t256=70.6855  || block tb64=82.1087  warp w1=82.1146  thread t32=69.3260  nv=38.5045  -> NVIDIA (1.80x)
trsv  N=8   | BLOCK  tb32=109.9980  tb64=110.0622  tb128=109.9912  tb256=110.2992  | WARP  w1=107.7140  w2=107.7400  w4=113.6817  w8=162.3447  w16=275.2980  w32=527.0746  | THREAD  t32=95.3625  t64=103.8209  t128=103.8029  t256=103.6972  || block tb128=109.9912  warp w1=107.7140  thread t32=95.3625  nv=30.7630  -> NVIDIA (3.10x)
trsv  N=12  | BLOCK  tb32=165.3022  tb64=165.3119  tb128=165.3887  tb256=166.1546  | WARP  w1=160.8243  w2=162.4447  w4=168.4326  w8=236.2467  w16=404.3892  w32=785.0119  | THREAD  t32=149.9443  t64=166.7190  t128=166.5655  t256=166.6901  || block tb32=165.3022  warp w1=160.8243  thread t32=149.9443  nv=36.7364  -> NVIDIA (4.08x)
trsv  N=16  | BLOCK  tb32=219.7249  tb64=219.6487  tb128=219.8500  tb256=220.7145  | WARP  w1=213.2495  w2=215.1426  w4=223.2052  w8=306.7168  w16=534.1739  w32=1042.9467  | THREAD  t32=223.3521  t64=259.7800  t128=259.4771  t256=260.1420  || block tb64=219.6487  warp w1=213.2495  thread t32=223.3521  nv=42.4140  -> NVIDIA (5.03x)
trsv  N=24  | BLOCK  tb32=329.2949  tb64=329.3675  tb128=329.4083  tb256=330.6678  | WARP  w1=321.9982  w2=322.9950  w4=334.5205  w8=450.4580  w16=796.0454  w32=1564.0402  | THREAD  t32=1236.7494  t64=1262.8323  t128=1262.3997  t256=1260.3356  || block tb32=329.2949  warp w1=321.9982  thread t32=1236.7494  nv=54.2852  -> NVIDIA (5.93x)
trsv  N=32  | BLOCK  tb32=435.5341  tb64=435.5577  tb128=435.6392  tb256=437.3255  | WARP  w1=425.2498  w2=429.3393  w4=445.0317  w8=583.2133  w16=1054.5326  w32=2080.4849  | THREAD  t32=2103.3910  t64=2140.2029  t128=2141.0840  t256=2139.4483  || block tb32=435.5341  warp w1=425.2498  thread t32=2103.3910  nv=65.9628  -> NVIDIA (6.45x)
trsv  N=48  | BLOCK  tb32=685.7822  tb64=652.9433  tb128=652.9255  tb256=655.5374  | WARP  w1=694.2656  w2=696.6663  w4=726.0575  w8=898.0217  w16=1596.3782  w32=3151.9821  | THREAD  t32=4444.2377  t64=4528.7477  t128=4529.0795  t256=4522.4803  || block tb128=652.9255  warp w1=694.2656  thread t32=4444.2377  nv=181.1975  -> NVIDIA (3.60x)
trsv  N=64  | BLOCK  tb32=942.6174  tb64=869.3185  tb128=869.4289  tb256=872.7792  | WARP  w1=954.2253  w2=960.4217  w4=996.2398  w8=1196.0816  w16=2132.8034  w32=4230.3205  | THREAD  t32=7681.1423  t64=7820.6690  t128=7824.7526  t256=7815.1228  || block tb64=869.3185  warp w1=954.2253  thread t32=7681.1423  nv=237.5278  -> NVIDIA (3.66x)
trsv  N=96  | BLOCK  tb32=1531.3407  tb64=1377.5651  tb128=1305.5437  tb256=1310.2026  | WARP  w1=1551.0432  w2=1561.4111  w4=1614.5693  w8=1832.3756  w16=3260.9682  w32=6480.3827  | THREAD  t32=15679.3584  t64=15946.2171  t128=15944.6865  t256=15921.5379  || block tb128=1305.5437  warp w1=1551.0432  thread t32=15679.3584  -> BLOCK (1.19x)
trsv  N=128 | BLOCK  tb32=2205.8547  tb64=1899.0720  tb128=1745.7527  tb256=1751.9211  | WARP  w1=2235.4173  w2=2245.3855  w4=2312.9176  w8=2566.4352  w16=4436.3621  w32=8823.6587  | THREAD  t32=FAIL  t64=FAIL  t128=FAIL  t256=FAIL  || block tb128=1745.7527  warp w1=2235.4173  -> BLOCK (1.28x)

posv  N=4   | BLOCK  tb32=115.9477  tb64=119.9717  tb128=119.9915  tb256=120.3598  | WARP  w1=123.8599  w2=124.4230  w4=130.5889  w8=202.5317  w16=381.4764  w32=749.5713  | THREAD  t32=107.4727  t64=108.5485  t128=108.4126  t256=108.4288  || block tb32=115.9477  warp w1=123.8599  thread t32=107.4727  nv=58.9977  -> NVIDIA (1.82x)
posv  N=6   | BLOCK  tb32=189.0489  tb64=193.8891  tb128=193.9818  tb256=194.7534  | WARP  w1=201.5094  w2=204.6448  w4=213.4114  w8=335.9081  w16=642.5067  w32=1274.5346  | THREAD  t32=176.0703  t64=176.2448  t128=175.9780  t256=176.1954  || block tb32=189.0489  warp w1=201.5094  thread t128=175.9780  nv=87.1892  -> NVIDIA (2.02x)
posv  N=8   | BLOCK  tb32=260.4513  tb64=266.4358  tb128=266.4740  tb256=267.7607  | WARP  w1=286.6593  w2=286.7239  w4=301.6260  w8=472.2211  w16=899.9294  w32=1788.7623  | THREAD  t32=345.7961  t64=357.0036  t128=360.9090  t256=356.6816  || block tb32=260.4513  warp w1=286.6593  thread t32=345.7961  nv=84.7865  -> NVIDIA (3.07x)
posv  N=12  | BLOCK  tb32=412.6823  tb64=418.3535  tb128=419.5487  tb256=423.6646  | WARP  w1=441.6514  w2=447.7539  w4=465.5016  w8=740.0812  w16=1446.6304  w32=2887.6712  | THREAD  t32=718.3022  t64=825.3406  t128=825.7420  t256=808.6361  || block tb32=412.6823  warp w1=441.6514  thread t32=718.3022  nv=115.9975  -> NVIDIA (3.56x)
posv  N=16  | BLOCK  tb32=574.8580  tb64=583.8177  tb128=583.9838  tb256=590.1295  | WARP  w1=620.1672  w2=623.6836  w4=653.1199  w8=1038.6458  w16=2036.2309  w32=4067.4410  | THREAD  t32=1428.4947  t64=1495.8683  t128=1494.2574  t256=1484.9361  || block tb32=574.8580  warp w1=620.1672  thread t32=1428.4947  nv=143.7764  -> NVIDIA (4.00x)
posv  N=24  | BLOCK  tb32=941.9560  tb64=951.5565  tb128=951.7412  tb256=958.1873  | WARP  w1=1019.8365  w2=1030.3201  w4=1069.7811  w8=1699.1089  w16=3365.0615  w32=6721.2290  | THREAD  t32=3512.0674  t64=4611.5796  t128=4648.3481  t256=4380.5270  || block tb32=941.9560  warp w1=1019.8365  thread t32=3512.0674  nv=231.1792  -> NVIDIA (4.07x)
